customerID,gender,SeniorCitizen,tenure,TenureGroup,Contract,InternetService,MonthlyCharges,TotalCharges,AvgMonthlySpend,Churn,ChurnFlag
8722-PRFDV,Female,0,71,4-6 yrs,Two year,DSL,77.55,5574.35,77.42152777777778,No,0
2164-SOQXL,Female,0,20,1-2 yrs,Month-to-month,No,20.05,406.05,19.335714285714285,No,0
4020-KIUDI,Male,0,6,0-1 yr,Month-to-month,No,19.85,138.85,19.835714285714285,No,0
5850-BDWCY,Female,0,6,0-1 yr,Month-to-month,No,20.2,123.65,17.664285714285715,No,0
2038-YSEZE,Female,0,29,2-4 yrs,Month-to-month,DSL,67.45,1801.1,60.03666666666666,No,0
0827-ITJPH,Male,0,36,2-4 yrs,Two year,No,18.55,689.0,18.62162162162162,No,0
8799-OXZMD,Female,0,28,2-4 yrs,Month-to-month,DSL,29.75,790.7,27.26551724137931,No,0
1925-TIBLE,Female,0,7,0-1 yr,Month-to-month,Fiber optic,86.5,582.5,72.8125,Yes,1
1705-GUHPV,Female,0,63,4-6 yrs,Two year,No,24.2,1618.2,25.284375,No,0
4779-ZGICK,Male,0,48,2-4 yrs,Two year,No,23.55,1173.35,23.945918367346938,No,0
0048-PIHNL,Female,0,49,4-6 yrs,One year,No,20.45,900.9,18.018,No,0
0818-OCPZO,Male,1,27,2-4 yrs,Month-to-month,Fiber optic,81.45,2122.05,75.78750000000001,Yes,1
3967-KXAPS,Male,0,72,4-6 yrs,Two year,DSL,92.3,6719.9,92.05342465753424,No,0
1447-GIQMR,Male,0,1,0-1 yr,Month-to-month,Fiber optic,69.15,69.15,34.575,Yes,1
3704-IEAXF,Female,0,72,4-6 yrs,Two year,DSL,53.65,3784.0,51.83561643835616,No,0
6810-VCAEX,Female,0,47,2-4 yrs,One year,DSL,39.65,1798.65,37.471875000000004,No,0
0674-EYYZV,Female,0,1,0-1 yr,Month-to-month,DSL,54.65,54.65,27.325,No,0
4480-MBMLB,Female,0,36,2-4 yrs,One year,Fiber optic,104.8,3886.45,105.03918918918919,No,0
1395-OFUWC,Male,0,43,2-4 yrs,Month-to-month,DSL,29.3,1224.05,27.81931818181818,No,0
0822-QGCXA,Female,1,27,2-4 yrs,Month-to-month,DSL,83.85,2310.2,82.50714285714285,No,0
0872-NXJYS,Female,0,9,0-1 yr,Month-to-month,Fiber optic,79.55,723.4,72.34,Yes,1
2832-KJCRD,Female,0,38,2-4 yrs,Month-to-month,Fiber optic,103.65,3988.5,102.26923076923077,No,0
3588-WSTTJ,Female,1,35,2-4 yrs,Month-to-month,Fiber optic,99.05,3554.6,98.73888888888888,No,0
4075-WKNIU,Female,0,0,,Two year,DSL,73.35,1397.475,1397.475,No,0
5090-EMGTC,Female,0,59,4-6 yrs,Two year,Fiber optic,100.05,6034.85,100.58083333333335,No,0
2346-CZYIL,Male,0,27,2-4 yrs,Two year,No,20.35,531.6,18.985714285714288,No,0
3798-EPWRR,Female,1,2,0-1 yr,Month-to-month,DSL,43.95,85.1,28.366666666666664,No,0
6258-NGCNG,Male,0,7,0-1 yr,Month-to-month,No,23.5,173.0,21.625,No,0
4186-ZBUEW,Female,0,36,2-4 yrs,One year,DSL,70.7,2511.95,67.89054054054054,No,0
5274-XHAKY,Female,0,41,2-4 yrs,Month-to-month,Fiber optic,94.3,3893.6,92.70476190476191,No,0
1442-BQPVU,Female,0,13,1-2 yrs,Month-to-month,DSL,29.15,357.15,25.510714285714283,No,0
3978-YNKDD,Male,0,19,1-2 yrs,Two year,No,20.85,467.5,23.375,No,0
4940-KHCWD,Female,0,60,4-6 yrs,Two year,DSL,37.7,2288.7,37.51967213114754,No,0
9412-ARGBX,Female,0,48,2-4 yrs,Two year,Fiber optic,95.5,4627.85,94.44591836734695,Yes,1
1389-CXMLU,Male,1,3,0-1 yr,Month-to-month,Fiber optic,91.05,289.1,72.275,Yes,1
9589-ABEPT,Male,0,69,4-6 yrs,Two year,Fiber optic,92.45,6460.55,92.29357142857143,No,0
9388-ZEYVT,Male,0,43,2-4 yrs,One year,DSL,44.15,1931.3,43.893181818181816,No,0
0305-SQECB,Female,0,11,0-1 yr,One year,DSL,36.05,402.6,33.550000000000004,No,0
7605-SNLQG,Female,0,45,2-4 yrs,Month-to-month,DSL,50.25,2221.55,48.29456521739131,No,0
4670-TABXH,Male,0,72,4-6 yrs,Two year,Fiber optic,109.75,7758.9,106.28630136986301,No,0
5561-NWEVX,Female,1,2,0-1 yr,Month-to-month,Fiber optic,79.2,172.85,57.61666666666667,Yes,1
0064-SUDOG,Female,0,12,0-1 yr,Two year,No,20.3,224.5,17.26923076923077,No,0
8561-NMTBD,Female,0,67,4-6 yrs,One year,Fiber optic,112.35,7388.45,108.65367647058824,No,0
5161-XEUVX,Male,0,37,2-4 yrs,Two year,Fiber optic,94.3,3460.95,91.07763157894736,No,0
8292-FRFZQ,Female,0,39,2-4 yrs,One year,DSL,41.15,1700.9,42.5225,No,0
8591-NXRCV,Female,0,41,2-4 yrs,Month-to-month,DSL,74.65,3090.65,73.58690476190476,No,0
7895-VONWT,Female,0,25,2-4 yrs,Month-to-month,DSL,48.25,1293.8,49.76153846153846,No,0
4526-RMTLL,Male,0,8,0-1 yr,Two year,DSL,76.15,645.8,71.75555555555555,No,0
6253-GNHWH,Female,0,71,4-6 yrs,Two year,DSL,71.1,5224.95,72.56875,No,0
4566-NECEV,Male,0,5,0-1 yr,Month-to-month,Fiber optic,96.55,500.1,83.35000000000001,No,0
8080-POTJR,Female,0,30,2-4 yrs,One year,DSL,79.3,2427.1,78.29354838709678,No,0
6906-MPARY,Male,0,40,2-4 yrs,One year,Fiber optic,89.6,3488.15,85.07682926829268,No,0
3662-FXJFO,Female,0,54,4-6 yrs,Two year,No,20.5,1035.7,18.830909090909092,No,0
8107-RZLNV,Male,0,72,4-6 yrs,Two year,Fiber optic,106.3,7565.35,103.63493150684933,No,0
0516-OOHAR,Male,0,28,2-4 yrs,One year,Fiber optic,100.35,2799.0,96.51724137931035,No,0
2027-CWDNU,Male,0,18,1-2 yrs,Month-to-month,Fiber optic,85.6,1601.5,84.28947368421052,No,0
2737-WFVYW,Female,0,2,0-1 yr,Month-to-month,DSL,45.25,85.5,28.5,Yes,1
9912-OMZDS,Female,0,59,4-6 yrs,One year,Fiber optic,106.15,6256.2,104.27,No,0
3733-ZEECP,Male,0,22,1-2 yrs,Month-to-month,DSL,51.1,1232.9,53.60434782608696,No,0
7878-RTCZG,Female,0,1,0-1 yr,Month-to-month,No,19.9,19.9,9.95,No,0
2452-MRMZF,Female,1,72,4-6 yrs,Two year,No,25.7,1937.4,26.53972602739726,No,0
2272-QAGFO,Female,1,14,1-2 yrs,Month-to-month,Fiber optic,74.3,1096.25,73.08333333333333,Yes,1
7103-IPXPJ,Male,0,50,4-6 yrs,One year,Fiber optic,99.4,5059.75,99.21078431372548,No,0
4342-HFXWS,Female,0,48,2-4 yrs,One year,DSL,69.7,3023.65,61.707142857142856,No,0
3545-CNWRG,Female,0,49,4-6 yrs,Month-to-month,Fiber optic,98.35,4889.2,97.78399999999999,No,0
1785-BPHTP,Male,0,28,2-4 yrs,Month-to-month,Fiber optic,85.45,2289.9,78.96206896551725,No,0
4989-LIXVT,Male,1,68,4-6 yrs,Month-to-month,Fiber optic,95.9,6503.2,94.24927536231884,No,0
7315-WYOAW,Male,0,13,1-2 yrs,Month-to-month,Fiber optic,100.75,1313.25,93.80357142857143,No,0
1173-XZPYF,Female,0,11,0-1 yr,Month-to-month,Fiber optic,89.2,990.3,82.52499999999999,No,0
9850-OWRHQ,Female,0,3,0-1 yr,Month-to-month,Fiber optic,74.1,228.0,57.0,Yes,1
3768-NLUBH,Male,1,57,4-6 yrs,Month-to-month,Fiber optic,100.6,5746.15,99.07155172413792,Yes,1
8676-TRMJS,Male,0,3,0-1 yr,Month-to-month,Fiber optic,75.0,209.1,52.275,Yes,1
2509-TFPJU,Male,0,72,4-6 yrs,Two year,No,25.75,1864.2,25.536986301369865,No,0
9530-GRMJG,Male,0,70,4-6 yrs,Two year,DSL,84.1,5979.7,84.22112676056338,No,0
6898-RBTLU,Female,0,49,4-6 yrs,Two year,DSL,79.3,3902.45,78.04899999999999,No,0
5481-NTDOH,Female,1,67,4-6 yrs,One year,Fiber optic,107.05,7142.5,105.03676470588235,No,0
2068-WWXQZ,Male,0,46,2-4 yrs,Two year,No,20.05,902.0,19.19148936170213,No,0
7359-SSBJK,Female,1,64,4-6 yrs,Two year,DSL,70.2,4481.0,68.93846153846154,Yes,1
2061-VVFST,Female,0,37,2-4 yrs,Month-to-month,No,19.5,805.2,21.189473684210526,No,0
0685-MLYYM,Female,1,2,0-1 yr,Month-to-month,Fiber optic,70.75,154.85,51.61666666666667,Yes,1
0749-IRGQE,Female,1,13,1-2 yrs,Month-to-month,DSL,45.3,528.45,37.746428571428574,No,0
2380-DAMQP,Female,0,72,4-6 yrs,Two year,Fiber optic,115.15,8349.7,114.37945205479453,No,0
2256-YLYLP,Male,0,68,4-6 yrs,Two year,DSL,72.95,4953.25,71.78623188405797,No,0
1272-ILHFG,Male,0,15,1-2 yrs,One year,No,19.65,332.65,20.790625,No,0
0164-XAIRP,Female,0,24,1-2 yrs,Two year,No,19.55,470.2,18.808,No,0
5666-CYCYZ,Female,0,24,1-2 yrs,Month-to-month,Fiber optic,89.55,2259.35,90.374,No,0
4011-ARPHK,Male,0,27,2-4 yrs,Month-to-month,DSL,50.35,1411.35,50.40535714285714,No,0
8182-PNAGI,Male,0,12,0-1 yr,Month-to-month,DSL,50.25,593.75,45.67307692307692,Yes,1
6365-HITVU,Female,0,71,4-6 yrs,Two year,DSL,87.25,6328.7,87.89861111111111,No,0
7558-IMLMT,Male,0,67,4-6 yrs,Two year,No,20.8,1411.9,20.76323529411765,No,0
9488-FYQAU,Female,0,63,4-6 yrs,Two year,Fiber optic,109.25,6841.4,106.896875,No,0
3590-TCXTB,Male,0,1,0-1 yr,Month-to-month,No,20.35,20.35,10.175,No,0
6994-KERXL,Male,0,4,0-1 yr,Month-to-month,DSL,55.9,238.5,47.7,No,0
7957-RYHQD,Female,1,40,2-4 yrs,Month-to-month,Fiber optic,79.2,3233.85,78.87439024390244,Yes,1
2180-DXNEG,Female,0,12,0-1 yr,Month-to-month,Fiber optic,96.0,1062.1,81.69999999999999,Yes,1
1960-UOTYM,Male,0,52,4-6 yrs,Two year,DSL,79.2,4016.3,75.77924528301887,No,0
2740-JFBOK,Male,0,10,0-1 yr,Month-to-month,No,24.0,226.55,20.595454545454547,No,0
6500-JVEGC,Male,0,68,4-6 yrs,One year,Fiber optic,101.35,7110.75,103.05434782608695,No,0
5515-AKOAJ,Female,0,54,4-6 yrs,Month-to-month,Fiber optic,100.1,5440.9,98.92545454545454,Yes,1
8976-OQHGT,Female,0,4,0-1 yr,Month-to-month,DSL,56.5,235.1,47.019999999999996,Yes,1
5245-VDBUR,Female,0,52,4-6 yrs,One year,DSL,35.45,1958.95,36.96132075471698,No,0
6230-BSUXY,Female,1,1,0-1 yr,Month-to-month,Fiber optic,85.0,85.0,42.5,Yes,1
8469-SNFFH,Male,0,70,4-6 yrs,One year,DSL,79.4,5528.9,77.8718309859155,No,0
2144-ESWKO,Male,0,43,2-4 yrs,One year,DSL,35.2,1463.7,33.26590909090909,No,0
1241-FPMOF,Male,0,52,4-6 yrs,Two year,No,19.65,1025.05,19.340566037735847,No,0
9928-BZVLZ,Female,0,12,0-1 yr,Two year,DSL,49.85,552.1,42.46923076923077,No,0
4114-QMKVN,Female,0,56,4-6 yrs,One year,DSL,68.75,3815.4,66.93684210526315,No,0
2775-SEFEE,Male,0,0,,Two year,DSL,61.9,1397.475,1397.475,No,0
9003-CPATH,Male,0,42,2-4 yrs,Month-to-month,Fiber optic,79.9,3313.4,77.05581395348837,No,0
1754-GKYPY,Male,1,22,1-2 yrs,Month-to-month,Fiber optic,89.75,1938.9,84.3,No,0
5294-CDGWY,Male,0,51,4-6 yrs,One year,DSL,59.3,3014.65,57.97403846153846,Yes,1
7956-XQWGU,Male,0,27,2-4 yrs,Month-to-month,No,19.4,460.25,16.4375,No,0
1591-MQJTP,Male,1,51,4-6 yrs,One year,Fiber optic,93.65,4839.15,93.06057692307692,No,0
5295-PCJOO,Male,0,4,0-1 yr,Month-to-month,DSL,49.4,184.4,36.88,Yes,1
2369-FEVNO,Male,0,1,0-1 yr,Month-to-month,No,19.9,19.9,9.95,No,0
9863-JZAIC,Male,0,35,2-4 yrs,Month-to-month,DSL,55.0,2010.55,55.84861111111111,Yes,1
7471-MQPOS,Male,1,71,4-6 yrs,One year,DSL,72.9,5139.65,71.38402777777777,No,0
7660-HDPJV,Female,0,1,0-1 yr,Month-to-month,Fiber optic,69.2,69.2,34.6,Yes,1
5115-SQAAU,Female,0,69,4-6 yrs,Two year,No,25.6,1673.4,23.905714285714286,No,0
9845-QOMAD,Male,0,14,1-2 yrs,One year,No,19.75,309.35,20.623333333333335,No,0
7672-VFMXZ,Male,0,57,4-6 yrs,Month-to-month,DSL,55.7,3171.6,54.682758620689654,No,0
9739-JLPQJ,Female,0,72,4-6 yrs,Two year,Fiber optic,117.5,8670.1,118.76849315068493,No,0
9916-AYHTC,Male,0,48,2-4 yrs,Two year,No,19.85,916.0,18.693877551020407,No,0
3855-ONCAR,Female,0,4,0-1 yr,Month-to-month,Fiber optic,78.9,299.75,59.95,No,0
1488-SYSFC,Male,0,31,2-4 yrs,Month-to-month,No,20.65,702.05,21.9390625,No,0
7931-PXHFC,Male,0,38,2-4 yrs,One year,DSL,62.3,2354.8,60.379487179487185,Yes,1
3990-QYKBE,Male,1,37,2-4 yrs,Month-to-month,Fiber optic,92.5,3473.4,91.40526315789474,Yes,1
0970-QXPXW,Female,0,1,0-1 yr,Month-to-month,No,19.65,19.65,9.825,No,0
3259-KNMRR,Male,1,57,4-6 yrs,Two year,DSL,79.75,4438.2,76.5206896551724,No,0
6120-RJKLU,Female,1,62,4-6 yrs,Two year,DSL,79.95,4819.75,76.50396825396825,No,0
9572-WUKSB,Male,0,3,0-1 yr,Month-to-month,DSL,29.9,92.25,23.0625,No,0
5893-KCLGT,Female,0,72,4-6 yrs,Two year,No,19.75,1567.0,21.465753424657535,No,0
0076-LVEPS,Male,0,29,2-4 yrs,Month-to-month,DSL,45.0,1242.45,41.415,No,0
3640-JQGJG,Male,0,13,1-2 yrs,Month-to-month,DSL,44.8,559.2,39.94285714285714,No,0
4919-MOAVT,Male,0,3,0-1 yr,Month-to-month,Fiber optic,69.65,220.1,55.025,Yes,1
1596-OQSPS,Female,0,11,0-1 yr,Month-to-month,DSL,51.1,531.15,44.262499999999996,No,0
9867-XOBQA,Female,0,21,1-2 yrs,Two year,DSL,53.15,1183.2,53.78181818181818,No,0
9546-KDTRB,Female,0,19,1-2 yrs,Month-to-month,No,24.7,465.85,23.2925,No,0
3090-HAWSU,Male,0,61,4-6 yrs,Two year,Fiber optic,111.6,6876.05,110.90403225806452,Yes,1
9820-RMCQV,Female,0,11,0-1 yr,Month-to-month,DSL,48.55,501.0,41.75,Yes,1
3174-RKMOW,Male,0,35,2-4 yrs,Month-to-month,Fiber optic,109.95,3782.4,105.06666666666666,No,0
1760-CAZHT,Male,0,25,2-4 yrs,Month-to-month,No,20.8,460.2,17.7,No,0
7839-QRKXN,Female,0,1,0-1 yr,Month-to-month,No,20.2,20.2,10.1,Yes,1
8441-SHIPE,Female,0,67,4-6 yrs,Two year,No,25.6,1790.35,26.328676470588235,No,0
5204-QZXPU,Male,0,19,1-2 yrs,Month-to-month,DSL,39.65,733.35,36.667500000000004,Yes,1
4597-ELFTS,Male,0,56,4-6 yrs,One year,No,24.9,1334.0,23.403508771929825,Yes,1
1320-GVNHT,Male,0,72,4-6 yrs,Two year,Fiber optic,108.4,7767.25,106.40068493150685,No,0
1047-RNXZV,Male,0,43,2-4 yrs,Two year,No,19.55,876.15,19.912499999999998,No,0
3541-ZNUHK,Female,0,55,4-6 yrs,Month-to-month,Fiber optic,85.1,4600.95,82.15982142857142,No,0
8450-JOVAH,Male,0,2,0-1 yr,Month-to-month,DSL,56.7,113.55,37.85,Yes,1
8725-JEDFD,Male,0,27,2-4 yrs,Month-to-month,Fiber optic,69.05,1793.25,64.04464285714286,No,0
7562-UXTPG,Female,0,13,1-2 yrs,Month-to-month,Fiber optic,70.15,886.7,63.33571428571429,No,0
8071-SBTRN,Female,0,70,4-6 yrs,Two year,Fiber optic,111.15,7737.55,108.97957746478873,No,0
1113-IUJYX,Female,0,14,1-2 yrs,One year,Fiber optic,105.95,1348.9,89.92666666666668,Yes,1
6668-CNMFP,Female,0,19,1-2 yrs,One year,Fiber optic,89.35,1686.85,84.3425,No,0
5626-MGTUK,Female,0,20,1-2 yrs,Month-to-month,Fiber optic,89.1,1879.25,89.48809523809524,No,0
5681-LLOEI,Male,0,43,2-4 yrs,One year,Fiber optic,91.25,4013.8,91.22272727272728,No,0
8212-DJRCH,Male,0,5,0-1 yr,Month-to-month,Fiber optic,90.35,434.5,72.41666666666667,No,0
4323-OHFOW,Female,1,70,4-6 yrs,One year,Fiber optic,105.55,7195.35,101.34295774647887,No,0
4933-BSAIP,Female,0,40,2-4 yrs,Two year,No,19.1,780.1,19.026829268292683,No,0
2030-BTZRO,Male,0,6,0-1 yr,Two year,No,20.4,107.6,15.37142857142857,No,0
1116-DXXDF,Male,0,39,2-4 yrs,Two year,Fiber optic,100.45,3801.7,95.04249999999999,No,0
9274-CNFMO,Male,1,4,0-1 yr,Month-to-month,Fiber optic,74.95,308.7,61.739999999999995,Yes,1
7758-XKCBS,Male,0,15,1-2 yrs,Month-to-month,DSL,29.7,438.25,27.390625,Yes,1
8992-JQYUN,Male,0,1,0-1 yr,Month-to-month,DSL,50.35,50.35,25.175,Yes,1
6563-VNPMN,Female,1,45,2-4 yrs,Month-to-month,Fiber optic,85.7,3778.1,82.13260869565217,No,0
0617-AQNWT,Female,0,64,4-6 yrs,Two year,DSL,47.85,3147.5,48.42307692307692,Yes,1
2267-WTPYD,Female,1,57,4-6 yrs,Month-to-month,Fiber optic,94.0,5438.95,93.77499999999999,No,0
0270-THENM,Male,0,72,4-6 yrs,Two year,DSL,69.85,5102.35,69.89520547945206,No,0
2446-PLQVO,Male,0,1,0-1 yr,Month-to-month,Fiber optic,70.3,70.3,35.15,Yes,1
4707-MAXGU,Male,0,72,4-6 yrs,Two year,No,25.85,1872.2,25.646575342465756,No,0
2710-WYVXG,Female,0,3,0-1 yr,Two year,DSL,71.1,213.35,53.3375,No,0
3005-NFMTA,Male,1,55,4-6 yrs,Month-to-month,Fiber optic,98.8,5617.75,100.31696428571429,Yes,1
6300-BWMJX,Female,0,59,4-6 yrs,Month-to-month,Fiber optic,93.35,5386.5,89.775,No,0
8784-CGILN,Female,0,18,1-2 yrs,Month-to-month,Fiber optic,99.85,1776.95,93.52368421052631,Yes,1
5389-FFVKB,Male,1,32,2-4 yrs,Month-to-month,Fiber optic,80.3,2483.05,75.2439393939394,Yes,1
7009-LGECI,Female,0,4,0-1 yr,Month-to-month,DSL,50.55,235.65,47.13,No,0
8444-WRIDW,Female,1,66,4-6 yrs,Month-to-month,Fiber optic,80.45,5224.35,77.97537313432836,Yes,1
5022-KVDQT,Male,0,27,2-4 yrs,Month-to-month,Fiber optic,81.3,2272.8,81.17142857142858,No,0
7976-CICYS,Male,0,4,0-1 yr,Month-to-month,No,20.7,83.75,16.75,No,0
1036-GUDCL,Male,0,60,4-6 yrs,Month-to-month,DSL,79.05,4663.4,76.44918032786885,No,0
2005-DWQZJ,Female,0,8,0-1 yr,Two year,No,19.05,201.7,22.41111111111111,No,0
8148-WOCMK,Male,0,8,0-1 yr,Two year,No,19.6,125.0,13.88888888888889,No,0
7815-PDTHL,Male,0,35,2-4 yrs,Two year,No,20.2,684.4,19.01111111111111,No,0
9451-LPGOO,Male,0,7,0-1 yr,Month-to-month,Fiber optic,86.8,620.35,77.54375,Yes,1
9173-IVZVP,Female,0,53,4-6 yrs,Two year,No,20.9,1146.05,21.223148148148148,No,0
9129-UXERG,Female,1,18,1-2 yrs,Month-to-month,Fiber optic,103.6,1806.35,95.07105263157894,No,0
3635-JBPSG,Female,0,15,1-2 yrs,Two year,DSL,38.8,603.0,37.6875,No,0
7964-ZRKKG,Male,0,67,4-6 yrs,One year,Fiber optic,88.4,5798.3,85.26911764705882,No,0
5868-YWPDW,Male,1,6,0-1 yr,Month-to-month,Fiber optic,84.2,519.15,74.16428571428571,Yes,1
6229-LSCKB,Male,1,6,0-1 yr,Month-to-month,Fiber optic,79.7,497.6,71.08571428571429,No,0
2025-JKFWI,Male,0,13,1-2 yrs,Month-to-month,Fiber optic,99.0,1301.7,92.97857142857143,Yes,1
4078-SAYYN,Female,0,11,0-1 yr,Month-to-month,Fiber optic,100.75,1129.75,94.14583333333333,Yes,1
1724-IQWNM,Male,0,1,0-1 yr,Month-to-month,No,19.3,19.3,9.65,No,0
8217-QYOHV,Male,0,5,0-1 yr,Month-to-month,DSL,55.75,266.95,44.49166666666667,No,0
5546-QUERU,Male,0,13,1-2 yrs,One year,No,19.95,257.0,18.357142857142858,No,0
9940-HPQPG,Female,0,9,0-1 yr,Month-to-month,Fiber optic,91.75,865.8,86.58,Yes,1
6897-UUBNU,Male,0,29,2-4 yrs,Month-to-month,Fiber optic,89.65,2623.65,87.455,No,0
6127-IYJOZ,Male,1,1,0-1 yr,Month-to-month,DSL,45.85,45.85,22.925,No,0
6618-RYATB,Female,0,1,0-1 yr,Month-to-month,Fiber optic,79.55,79.55,39.775,Yes,1
8930-XOTDP,Female,0,18,1-2 yrs,Month-to-month,DSL,55.95,1082.8,56.98947368421052,No,0
5916-QEWPT,Female,0,2,0-1 yr,Month-to-month,DSL,69.0,147.8,49.26666666666667,No,0
5060-TQUQN,Male,0,30,2-4 yrs,Month-to-month,Fiber optic,83.55,2570.2,82.90967741935484,No,0
0531-XBKMM,Male,0,66,4-6 yrs,Two year,DSL,65.7,4378.9,65.35671641791045,No,0
8465-SBRXP,Male,0,38,2-4 yrs,Two year,Fiber optic,94.9,3616.25,92.72435897435898,No,0
2408-PSJVE,Male,0,44,2-4 yrs,Month-to-month,DSL,61.9,2924.05,64.97888888888889,No,0
9079-YEXQJ,Female,0,54,4-6 yrs,Month-to-month,Fiber optic,111.1,6014.85,109.3609090909091,Yes,1
9700-ZCLOT,Male,0,2,0-1 yr,Month-to-month,No,20.0,32.7,10.9,No,0
8738-JOKAR,Female,0,42,2-4 yrs,One year,DSL,67.7,2882.25,67.02906976744185,No,0
4534-WGCIR,Female,0,58,4-6 yrs,Two year,No,25.15,1509.9,25.591525423728815,No,0
1930-WNXSB,Male,0,58,4-6 yrs,Month-to-month,Fiber optic,92.85,5305.05,89.91610169491526,No,0
2685-SREOM,Female,0,25,2-4 yrs,Month-to-month,Fiber optic,89.1,2368.4,91.0923076923077,Yes,1
3508-CFVZL,Female,0,71,4-6 yrs,Two year,Fiber optic,111.3,7985.9,110.91527777777777,No,0
0402-CQAJN,Female,0,37,2-4 yrs,Month-to-month,Fiber optic,101.9,3545.35,93.29868421052632,Yes,1
6692-UDPJC,Female,0,14,1-2 yrs,Month-to-month,Fiber optic,91.65,1301.0,86.73333333333333,Yes,1
1273-MTETI,Female,1,4,0-1 yr,Month-to-month,Fiber optic,88.85,372.45,74.49,Yes,1
0657-DOGUM,Female,0,48,2-4 yrs,One year,DSL,60.6,2985.25,60.923469387755105,No,0
5480-HPRRX,Female,1,3,0-1 yr,Month-to-month,DSL,25.3,77.75,19.4375,Yes,1
8792-AOROI,Female,0,8,0-1 yr,Two year,DSL,65.5,564.35,62.705555555555556,No,0
0295-PPHDO,Male,0,1,0-1 yr,Month-to-month,Fiber optic,95.45,95.45,47.725,Yes,1
5146-YYFRZ,Male,0,67,4-6 yrs,Two year,No,19.95,1311.75,19.290441176470587,No,0
1195-OIYEJ,Male,0,13,1-2 yrs,Month-to-month,Fiber optic,91.1,1135.7,81.12142857142858,Yes,1
5906-CVLHP,Female,0,45,2-4 yrs,One year,DSL,54.15,2319.8,50.4304347826087,Yes,1
3452-SRFEG,Male,0,49,4-6 yrs,Month-to-month,Fiber optic,74.6,3720.35,74.407,No,0
4070-OKWVH,Female,0,52,4-6 yrs,Month-to-month,Fiber optic,94.6,5025.8,94.82641509433962,No,0
5297-MDOIR,Female,0,63,4-6 yrs,One year,Fiber optic,81.15,5224.5,81.6328125,No,0
6369-MCAKO,Female,0,68,4-6 yrs,Two year,DSL,89.05,6185.8,89.64927536231885,No,0
4926-UMJZD,Female,0,31,2-4 yrs,Month-to-month,DSL,49.2,1498.55,46.8296875,No,0
6848-HJTXY,Female,0,64,4-6 yrs,Two year,No,19.45,1208.6,18.59384615384615,No,0
6341-AEVKX,Female,0,62,4-6 yrs,One year,Fiber optic,104.3,6613.65,104.97857142857143,No,0
4501-EQDRN,Female,0,1,0-1 yr,Month-to-month,Fiber optic,69.7,69.7,34.85,Yes,1
2990-HWIML,Female,0,6,0-1 yr,Month-to-month,Fiber optic,89.5,573.3,81.89999999999999,Yes,1
0682-USIXD,Female,0,21,1-2 yrs,Month-to-month,Fiber optic,86.05,1818.9,82.67727272727274,No,0
6976-BWGLQ,Female,0,72,4-6 yrs,Two year,No,25.2,1787.35,24.484246575342464,No,0
7078-NVFAM,Female,0,32,2-4 yrs,Month-to-month,DSL,35.15,1051.05,31.849999999999998,No,0
8065-QBYTO,Female,1,71,4-6 yrs,One year,Fiber optic,99.65,7181.25,99.73958333333333,No,0
2133-TSRRM,Female,0,34,2-4 yrs,Month-to-month,Fiber optic,105.35,3688.6,105.38857142857142,No,0
7384-GHBPI,Male,0,3,0-1 yr,Month-to-month,DSL,35.15,99.75,24.9375,Yes,1
7603-USHJS,Male,0,12,0-1 yr,Month-to-month,Fiber optic,73.75,871.4,67.03076923076922,Yes,1
7234-FECYN,Female,1,8,0-1 yr,Month-to-month,Fiber optic,101.35,780.5,86.72222222222223,Yes,1
2511-ALLCS,Female,0,35,2-4 yrs,Two year,No,24.3,821.6,22.822222222222223,No,0
3191-CSNMG,Female,0,3,0-1 yr,Month-to-month,Fiber optic,80.7,239.45,59.8625,No,0
7952-OBOYL,Male,0,3,0-1 yr,Month-to-month,Fiber optic,89.85,244.45,61.1125,No,0
7470-DYNOE,Male,0,53,4-6 yrs,One year,DSL,61.1,3357.9,62.18333333333334,No,0
7853-OETYL,Female,0,4,0-1 yr,Month-to-month,DSL,29.05,129.6,25.919999999999998,No,0
1545-ACTAS,Female,0,48,2-4 yrs,One year,Fiber optic,99.7,4977.2,101.57551020408162,No,0
5876-HZVZM,Female,0,6,0-1 yr,Month-to-month,DSL,55.9,365.35,52.19285714285714,Yes,1
1400-MMYXY,Male,1,3,0-1 yr,Month-to-month,Fiber optic,105.9,334.65,83.6625,Yes,1
5126-RCXYW,Male,0,54,4-6 yrs,Two year,DSL,46.0,2424.05,44.07363636363637,No,0
3085-QUOZK,Female,0,1,0-1 yr,Month-to-month,DSL,43.95,43.95,21.975,Yes,1
2363-BJLSL,Male,0,62,4-6 yrs,Month-to-month,DSL,80.4,4981.15,79.06587301587301,No,0
1956-YIFGE,Male,0,22,1-2 yrs,One year,Fiber optic,100.05,2090.25,90.8804347826087,No,0
3926-CUQZX,Male,0,1,0-1 yr,Month-to-month,DSL,45.1,45.1,22.55,Yes,1
7921-LMDFQ,Male,1,51,4-6 yrs,One year,Fiber optic,94.0,4905.75,94.34134615384616,No,0
2925-MXLSX,Female,0,30,2-4 yrs,One year,DSL,68.95,2038.7,65.76451612903226,No,0
5820-PTRYM,Female,1,56,4-6 yrs,One year,DSL,68.45,4014.0,70.42105263157895,No,0
9609-BENEA,Male,0,35,2-4 yrs,One year,DSL,69.0,2441.7,67.82499999999999,No,0
